     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[T]"     ,    "rms[prog]"   ,    "rms[enth]"   ,    "rms[Y_CO]"   ,    "rms[Y_NO]"   ,  "rms[Y_CO_rs]"  ,  "rms[Y_NO_rs]"  ,"# table misses",    "max[prog]"   ,    "max[enth]"   ,    "max[Y_CO]"   ,    "max[Y_NO]"   ,  "max[Y_CO_rs]"  ,  "max[Y_NO_rs]"  ,    "bgs[prog]"   ,    "bgs[enth]"   ,    "bgs[Y_CO]"   ,    "bgs[Y_NO]"   ,  "bgs[Y_CO_rs]"  ,  "bgs[Y_NO_rs]"  ,  "Avg_Massflow"  ,    "Avg_Mach"    ,    "Avg_Temp"    ,    "Avg_Press"   ,   "Avg_Density"  ,  "Avg_Enthalpy"  ,  "Avg_NormalVel" ,   "Uniformity"   ,"Secondary_Strength","Momentum_Distortion","Secondary_Over_Uniformity",  "Avg_TotalTemp" , "Avg_TotalPress" ,  "Pressure_Drop" ,     "Avg_CO"     ,     "Avg_NO"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      , "Custom_ObjFunc" 
      -11.46259103,      -10.46224253,      -10.48164865,               -32,      -11.61140157,      -3.894847746,      -10.25153522,      -11.97084205,      -10.82359804,      -14.23863473,               0,      -10.22048506,      -2.481084466,      -8.842786727,      -10.14437204,      -9.191460403,      -12.61346362,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.46027717,      -10.46334586,      -10.47818862,               -32,      -11.61265676,      -3.896335339,      -10.25153862,      -11.97084233,      -10.82576257,       -14.2408547,               0,      -10.21989835,      -2.481836825,      -8.842769872,      -10.14437204,      -9.194837472,      -12.61540031,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.45794441,      -10.46428808,      -10.47484633,               -32,      -11.61388892,      -3.897825129,      -10.25154105,       -11.9708426,      -10.82791476,      -14.24307608,               0,      -10.21929588,      -2.482592467,      -8.842747721,      -10.14437203,      -9.198228083,      -12.61733885,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -11.4556152,         -10.46502,      -10.47164278,               -32,      -11.61509922,      -3.899317137,      -10.25154386,      -11.97084288,      -10.83005454,      -14.24529888,               0,      -10.21871477,      -2.483351393,      -8.842720392,      -10.14437203,      -9.201632353,      -12.61927922,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.45330662,      -10.46553457,      -10.46859249,               -32,      -11.61629143,      -3.900811381,      -10.25154619,      -11.97084315,      -10.83218203,       -14.2475231,               0,      -10.21815613,      -2.484113607,      -8.842688025,      -10.14437203,        -9.2050504,      -12.62122143,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.45100428,      -10.46581406,      -10.46570722,               -32,      -11.61746476,      -3.902307877,      -10.25154788,      -11.97084342,      -10.83429692,      -14.24974873,               0,      -10.21762005,      -2.484879113,      -8.842650777,      -10.14437203,      -9.208482341,      -12.62316548,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.44878142,      -10.46586202,      -10.46300146,               -32,      -11.61862745,      -3.903806638,      -10.25154982,      -11.97084369,      -10.83639943,      -14.25197577,               0,      -10.21710659,      -2.485647911,      -8.842608829,      -10.14437203,      -9.211928295,      -12.62511135,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.44658287,      -10.46563715,      -10.46049038,               -32,       -11.6197747,       -3.90530767,      -10.25155091,      -11.97084396,      -10.83848943,      -14.25420423,               0,      -10.21661577,      -2.486420004,      -8.842562377,      -10.14437203,       -9.21538838,      -12.62705906,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.44452042,      -10.46515709,      -10.45818059,               -32,      -11.62092068,      -3.906810983,      -10.25155197,      -11.97084423,        -10.840567,      -14.25643411,               0,      -10.21614759,      -2.487195393,      -8.842511637,      -10.14437204,      -9.218862714,       -12.6290086,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -11.4425405,      -10.46443644,      -10.45608226,               -32,       -11.6220623,      -3.908316575,      -10.25155301,       -11.9708445,      -10.84263208,       -14.2586654,               0,      -10.21570198,      -2.487974077,      -8.842456842,      -10.14437204,      -9.222351414,      -12.63095997,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.44068756,      -10.46346289,      -10.45420969,               -32,      -11.62320908,      -3.909824442,      -10.25155294,      -11.97084477,      -10.84468478,      -14.26089811,               0,      -10.21527883,      -2.488756055,      -8.842398242,      -10.14437205,      -9.225854598,      -12.63291316,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43898572,      -10.46223991,      -10.45256955,               -32,       -11.6243627,      -3.911334572,      -10.25155332,      -11.97084503,      -10.84672526,      -14.26313223,               0,      -10.21487797,      -2.489541327,      -8.842336098,      -10.14437206,      -9.229372382,      -12.63486818,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -11.4374439,      -10.46078605,      -10.45116844,               -32,      -11.62552653,       -3.91284695,      -10.25155315,       -11.9708453,       -10.8487534,      -14.26536776,               0,      -10.21449916,      -2.490329889,      -8.842270689,      -10.14437207,      -9.232904882,      -12.63682502,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43603311,      -10.45912622,      -10.45000779,               -32,      -11.62670295,      -3.914361551,      -10.25155221,      -11.97084558,      -10.85076947,      -14.26760471,               0,       -10.2141421,      -2.491121737,      -8.842202303,      -10.14437208,       -9.23645221,      -12.63878369,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43481896,      -10.45724608,      -10.44909095,               -32,      -11.62789342,      -3.915878349,      -10.25155186,      -11.97084585,      -10.85277373,      -14.26984308,               0,      -10.21380639,      -2.491916868,      -8.842131239,      -10.14437209,       -9.24001448,      -12.64074418,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43380585,      -10.45516981,      -10.44841702,               -32,      -11.62909898,      -3.917397312,      -10.25155095,      -11.97084612,      -10.85476601,      -14.27208287,               0,      -10.21349159,      -2.492715274,      -8.842057804,      -10.14437211,      -9.243591801,      -12.64270649,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43291552,      -10.45291506,      -10.44798167,               -32,      -11.63031447,      -3.918918402,      -10.25154992,       -11.9708464,      -10.85674658,      -14.27432407,               0,      -10.21319718,      -2.493516949,      -8.841982312,      -10.14437212,      -9.247184284,      -12.64467062,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43220104,      -10.45049456,      -10.44777694,               -32,      -11.63153885,      -3.920441575,      -10.25154912,      -11.97084668,      -10.85871583,       -14.2765667,               0,       -10.2129226,      -2.494321886,      -8.841905082,      -10.14437214,      -9.250792037,      -12.64663657,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43171977,      -10.44790976,      -10.44779606,               -32,      -11.63277067,      -3.921966791,      -10.25154762,      -11.97084696,       -10.8606739,      -14.27881074,               0,      -10.21266722,      -2.495130076,      -8.841826436,      -10.14437216,      -9.254415167,      -12.64860434,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43141795,      -10.44517237,      -10.44803072,               -32,      -11.63400049,      -3.923494003,       -10.2515465,      -11.97084724,      -10.86262068,       -14.2810562,               0,      -10.21243036,      -2.495941509,      -8.841746695,      -10.14437218,      -9.258053782,      -12.65057392,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43116513,      -10.44230701,       -10.4484659,               -32,      -11.63521935,      -3.925023163,      -10.25154499,      -11.97084752,      -10.86455648,      -14.28330308,               0,      -10.21221131,      -2.496756176,       -8.84166618,       -10.1443722,      -9.261707989,      -12.65254532,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -11.4310748,      -10.43930142,      -10.44908534,               -32,      -11.63642962,      -3.926554222,      -10.25154332,      -11.97084781,      -10.86648175,      -14.28555138,               0,      -10.21199261,      -2.497574066,      -8.841585209,      -10.14437222,      -9.265377894,      -12.65451854,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43113605,      -10.43616934,      -10.44987825,               -32,      -11.63762091,      -3.928087132,      -10.25154205,       -11.9708481,      -10.86839656,      -14.28780111,               0,      -10.21178058,      -2.498395168,      -8.841504093,      -10.14437224,      -9.269063606,      -12.65649357,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43134402,      -10.43292788,      -10.45083137,               -32,      -11.63878879,      -3.929621849,      -10.25154042,      -11.97084839,      -10.87030099,      -14.29005225,               0,      -10.21158416,      -2.499219473,      -8.841423137,      -10.14437226,      -9.272765234,      -12.65847041,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43157357,       -10.4295892,      -10.45193287,               -32,      -11.63992534,      -3.931158325,      -10.25153871,      -11.97084868,      -10.87219529,      -14.29230482,               0,      -10.21140276,      -2.500046969,      -8.841342637,      -10.14437228,       -9.27648289,      -12.66044907,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43191514,      -10.42614921,       -10.4531649,               -32,      -11.64103437,      -3.932696519,      -10.25153709,      -11.97084898,      -10.87407972,      -14.29455881,               0,       -10.2112358,      -2.500877646,      -8.841262876,       -10.1443723,      -9.280216689,      -12.66242954,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43231653,      -10.42262376,      -10.45451768,               -32,      -11.64211233,      -3.934236389,      -10.25153557,      -11.97084928,       -10.8759545,      -14.29681422,               0,      -10.21108275,      -2.501711495,      -8.841184127,      -10.14437232,      -9.283966746,      -12.66441182,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43281829,      -10.41902814,      -10.45597715,               -32,      -11.64315801,      -3.935777899,      -10.25153412,      -11.97084957,      -10.87781968,      -14.29907106,               0,       -10.2109431,      -2.502548505,      -8.841106648,      -10.14437234,      -9.287733184,      -12.66639591,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43338997,       -10.4153813,      -10.45754245,               -32,      -11.64417505,      -3.937321017,      -10.25153283,      -11.97084987,      -10.87967549,      -14.30132932,               0,      -10.21081638,      -2.503388669,      -8.841030681,      -10.14437237,      -9.291516127,      -12.66838181,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43400096,      -10.41168818,      -10.45920247,               -32,      -11.64516673,       -3.93886571,      -10.25153124,      -11.97085017,      -10.88152223,        -14.303589,               0,      -10.21070217,      -2.504231978,      -8.840956452,      -10.14437239,      -9.295315705,      -12.67036952,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43471069,      -10.40796154,      -10.46094779,               -32,      -11.64614073,      -3.940411954,      -10.25153009,      -11.97085047,      -10.88335992,       -14.3058501,               0,      -10.21060008,      -2.505078426,      -8.840884172,      -10.14437241,      -9.299132053,      -12.67235903,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43547925,      -10.40423544,      -10.46277672,               -32,      -11.64710618,      -3.941959727,      -10.25152924,      -11.97085078,       -10.8851888,      -14.30811263,               0,       -10.2105098,      -2.505928005,      -8.840893625,      -10.14437242,       -9.30296531,      -12.67435036,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43632497,      -10.40051048,      -10.46469035,               -32,      -11.64807088,       -3.94350901,      -10.25152849,      -11.97085108,      -10.88700894,      -14.31037657,               0,      -10.21043101,      -2.506780711,      -8.841018709,      -10.14437244,      -9.306815622,      -12.67634348,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43733198,      -10.39680426,      -10.46668471,               -32,      -11.64904129,      -3.945059791,      -10.25152817,      -11.97085138,       -10.8888206,      -14.31264194,               0,      -10.21036349,      -2.507636539,      -8.841136914,      -10.14437246,      -9.310683138,      -12.67833841,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
        -11.438437,      -10.39313901,      -10.46876455,               -32,      -11.65002136,      -3.946612058,       -10.2515276,      -11.97085167,      -10.89062368,      -14.31490872,               0,      -10.21030702,      -2.508495485,      -8.841249919,      -10.14437247,      -9.314568015,      -12.68033514,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.43963893,      -10.38953991,      -10.47092648,               -32,      -11.65102046,      -3.948165804,      -10.25152736,      -11.97085197,      -10.89241835,      -14.31717692,               0,      -10.21026143,      -2.509357545,      -8.841357952,      -10.14437249,      -9.318470411,      -12.68233368,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.44098234,      -10.38600626,      -10.47317502,               -32,      -11.65204132,       -3.94972102,      -10.25152744,      -11.97085227,      -10.89420473,      -14.31944654,               0,      -10.21022657,      -2.510222717,      -8.841460967,       -10.1443725,      -9.322390493,      -12.68433401,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.44255062,      -10.38256338,      -10.47551222,               -32,         -11.65309,      -3.951277709,       -10.2515271,      -11.97085256,      -10.89598293,      -14.32171757,               0,      -10.21020232,      -2.511090998,      -8.841558858,      -10.14437251,      -9.326328429,      -12.68633614,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.44422672,      -10.37922976,      -10.47794499,               -32,      -11.65416377,      -3.952835863,      -10.25152762,      -11.97085286,      -10.89775276,      -14.32399002,               0,      -10.21018857,      -2.511962386,      -8.841651517,      -10.14437252,      -9.330284394,      -12.68834007,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.44605474,      -10.37601028,      -10.48046966,               -32,      -11.65526389,      -3.954395487,      -10.25152751,      -11.97085315,      -10.89951419,      -14.32626388,               0,      -10.21018522,      -2.512836879,      -8.841738851,      -10.14437253,      -9.334258565,      -12.69034579,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.44803492,       -10.3729144,      -10.48309168,               -32,      -11.65638663,      -3.955956581,      -10.25152816,      -11.97085343,      -10.90126738,      -14.32853915,               0,      -10.21019216,      -2.513714474,      -8.841820783,      -10.14437253,      -9.338251121,      -12.69235331,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.45021335,      -10.36995836,      -10.48580971,               -32,       -11.6575275,       -3.95751915,      -10.25152851,      -11.97085372,      -10.90301222,      -14.33081584,               0,      -10.21020929,       -2.51459517,      -8.841897263,      -10.14437254,      -9.342262248,      -12.69436262,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.45254548,      -10.36715772,        -10.488625,               -32,      -11.65867701,      -3.959083196,      -10.25152895,        -11.970854,      -10.90474843,      -14.33309393,               0,      -10.21023652,      -2.515478963,      -8.841968261,      -10.14437254,      -9.346292132,      -12.69637372,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.45501809,      -10.36451669,      -10.49153891,               -32,      -11.65982754,      -3.960648726,      -10.25152981,      -11.97085428,      -10.90647601,      -14.33537342,               0,      -10.21027373,      -2.516365852,      -8.842033769,      -10.14437254,      -9.350340964,      -12.69838661,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.45767606,      -10.36204048,      -10.49454929,               -32,      -11.66096768,      -3.962215746,      -10.25153048,      -11.97085456,      -10.90819486,      -14.33765432,               0,      -10.21032086,      -2.517255835,      -8.842093801,      -10.14437254,      -9.354408942,      -12.70040129,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.46045946,       -10.3597432,      -10.49765266,               -32,      -11.66209156,      -3.963784261,      -10.25153145,      -11.97085483,       -10.9099047,      -14.33993663,               0,      -10.21037777,      -2.518148908,      -8.842148392,      -10.14437254,      -9.358496259,      -12.70241775,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -11.46330546,       -10.3576352,      -10.50083822,               -32,      -11.66318263,      -3.965354281,      -10.25153238,       -11.9708551,      -10.91160534,      -14.34222033,               0,      -10.21044436,      -2.519045069,      -8.842197595,      -10.14437254,      -9.362603119,        -12.704436,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
